customer_city,total_revenue,order_count,avg_review_score
pedras de fogo,159.99,2,3.0
jose da penha,159.99,1,5.0
itaporanga d'ajuda,159.99,1,4.0
baixa grande do ribeiro,159.99,1,4.0
pancas,159.94,1,5.0
monteiropolis,159.9,1,2.0
governador dix-sept rosado,159.9,1,5.0
areial,159.9,1,5.0
marilandia do sul,159.9,1,4.0
santa fe de minas,159.9,1,5.0
mimoso de goias,159.9,1,5.0
alexandria,159.8,2,5.0
muritiba,159.49,1,4.0
jesupolis,159.33,2,5.0
santo antonio dos campos,159.0,1,5.0
capivari do sul,159.0,1,2.0
cavalcante,158.99,2,4.5
roncador,158.98000000000002,2,4.0
motuca,158.9,2,3.0
espigao alto do iguacu,158.9,2,3.5
marinopolis,158.88,2,4.5
vigia,158.8,2,5.0
sao patricio,158.7,1,5.0
pilar,158.69,4,3.5
pranchita,158.67,1,5.0
abaira,157.99,2,5.0
sao sebastiao da serra,157.9,1,5.0
jaguari,157.89,3,4.666666666666667
itabaianinha,157.8,2,2.3333333333333335
fazenda vilanova,157.8,2,4.0
capao da porteira,157.0,2,3.5
nova canaa,156.9,2,2.0
aragarcas,156.88,3,3.6666666666666665
guamare,156.8,2,5.0
nova campina,156.5,2,4.5
lagoao,156.45,1,4.0
campo grande do piaui,155.99,1,5.0
bossoroca,155.99,1,5.0
sao vendelino,155.98000000000002,2,4.0
barra de sao miguel,155.98000000000002,2,5.0
massape,155.9,2,3.5
campina das missoes,155.8,2,3.5
salgado filho,155.7,3,5.0
conceicao do caninde,155.44,1,5.0
picarras,155.0,1,5.0
novo repartimento,155.0,2,4.5
mariopolis,154.99,1,4.0
itabatan,154.98000000000002,2,3.0
sapopema,154.98000000000002,2,4.5
aguas de santa barbara,154.9,3,3.3333333333333335
iramaia,154.9,2,5.0
mirinzal,154.87,3,4.75
sao joao do manhuacu,154.8,2,3.5
porto firme,153.60999999999999,2,5.0
nova crixas,153.4,1,5.0
maragogipe,152.8,2,3.5
capim branco,152.78,2,5.0
sao lourenco do piaui,152.49,1,3.0
groairas,152.15,1,4.0
novo oriente do piaui,152.01,2,5.0
agua fria de goias,152.0,1,5.0
buriti,151.79,1,1.0
eneas marques,151.68,4,4.2
chaval,150.0,1,5.0
pio ix,149.99,1,1.0
tecainda,149.99,1,5.0
urucuia,149.99,1,3.0
aroeiras,149.99,1,1.0
presidente janio quadros,149.9,1,5.0
jaua,149.9,1,5.0
sao jose do piaui,149.9,1,5.0
cabixi,149.9,1,4.0
sao jose do serido,149.9,1,5.0
ivora,149.9,1,5.0
cocalzinho de goias,149.9,1,5.0
rio espera,149.9,1,4.0
guiricema,149.9,1,4.0
guassusse,149.9,1,5.0
remigio,149.9,1,4.0
alegrete do piaui,149.9,1,5.0
perpetuo socorro,149.89000000000001,2,4.5
luiziana,149.85,2,5.0
pacoti,149.8,2,4.5
nova canaa do norte,149.77999999999997,3,4.5
santo antonio do leste,149.0,1,5.0
simao pereira,149.0,1,4.0
piracema,149.0,1,5.0
bom jesus do querendo,149.0,1,5.0
quatro pontes,149.0,1,5.0
ibarama,149.0,1,4.0
urucania,149.0,1,5.0
dom joaquim,149.0,1,5.0
heliopolis,149.0,1,5.0
ribeiro junqueira,149.0,1,3.0
mae do rio,148.89,2,3.5
ielmo marinho,148.70000000000002,2,5.0
witmarsum,147.79,3,5.0
taquarana,146.99,1,3.0
paiva,146.2,2,3.5
caiua,146.0,2,4.5
ritapolis,145.69,3,4.0
esmeralda,145.0,1,4.0
vespasiano correa,144.99,1,4.0
candeal,144.99,1,1.0
macaparana,144.88,2,4.5
putinga,144.8,2,4.5
aruana,144.8,2,5.0
carire,144.79,3,5.0
patu,144.49,3,4.666666666666667
ubata,144.0,1,4.0
turvolandia,143.9,2,4.0
mara rosa,143.9,2,4.0
barra,143.9,2,4.0
ourizona,143.8,1,4.0
santa barbara do sul,143.8,2,5.0
santa maria da serra,143.64000000000001,2,5.0
capoeiras,143.0,1,1.0
lucianopolis,142.9,2,2.0
itirapina,142.89999999999998,2,4.5
victor graeff,142.8,2,4.5
chopinzinho,142.38,4,4.5
parambu,141.86,4,4.8
vila langaro,140.64,3,4.333333333333333
visconde de maua,140.59,3,3.3333333333333335
salto do ceu,140.39000000000001,2,4.0
varzea alegre,140.29,2,2.5
paial,139.99,1,5.0
alagoa grande,139.99,1,5.0
jussari,139.99,2,5.0
central de santa helena,139.9,1,5.0
brejo bonito,139.9,1,5.0
cravolandia,139.9,1,5.0
ilha grande,139.9,1,5.0
sao joao da urtiga,139.9,1,5.0
tabocas do brejo velho,139.88,3,4.0
sao clemente,139.8,1,5.0
sao geraldo da piedade,139.8,1,3.0
tres irmaos,139.8,1,5.0
angustura,139.0,1,5.0
jardim olinda,139.0,1,5.0
caldas brandao,139.0,1,4.0
prudente de morais,139.0,2,3.5
adhemar de barros,139.0,1,1.0
abrantes,139.0,1,4.0
dario meira,138.99,2,5.0
simolandia,138.99,2,4.5
oliveira dos brejinhos,138.9,2,2.5
machacalis,138.89,2,4.0
itaguaje,138.8,2,4.0
satubinha,138.79,2,4.666666666666667
senador firmino,138.57,2,4.5
clevelandia,138.5,3,5.0
pastos bons,137.9,2,5.0
itapicuru,137.32999999999998,2,3.0
gaucha do norte,136.48000000000002,2,4.666666666666667
pirajuba,135.9,1,4.0
cubati,135.89000000000001,2,4.0
bataipora,135.3,1,5.0
centenario,134.99,1,5.0
estrela d oeste,134.9,1,5.0
ibema,134.9,1,5.0
matutina,134.89000000000001,2,5.0
pindai,134.8,2,4.5
carrancas,134.79,3,4.666666666666667
apore,134.64,1,5.0
jacigua,134.49,2,5.0
lupercio,133.79,3,3.6666666666666665
urutai,133.48000000000002,3,3.3333333333333335
itiquira,133.0,1,5.0
madalena,132.9,1,5.0
silvianopolis,132.5,3,5.0
caibi,132.05,3,4.333333333333333
nossa senhora do remedio,131.9,2,5.0
iuna,131.0,2,4.5
correntina,130.99,2,2.3333333333333335
seberi,130.39000000000001,2,4.5
lajeado grande,130.0,1,5.0
inga,130.0,1,5.0
maua da serra,129.99,2,5.0
sao luiz do norte,129.99,1,5.0
chiapetta,129.99,1,5.0
carnauba dos dantas,129.99,1,4.0
floresta do araguaia,129.99,1,5.0
luziapolis,129.99,1,5.0
cruzeiro do iguacu,129.99,1,3.0
ibiracatu,129.99,1,5.0
agua preta,129.99,1,4.0
orizania,129.95,1,5.0
grupiara,129.94,1,4.0
itatiaiucu,129.9,2,3.0
porto estrela,129.9,1,5.0
riacho de santo antonio,129.9,1,4.0
riacho da cruz,129.9,1,5.0
amapora,129.9,2,4.666666666666667
murucupi,129.9,1,3.0
itagimirim,129.9,1,5.0
nova floresta,129.6,1,1.0
araripe,129.6,1,5.0
araguacu,129.5,1,4.0
jeriquara,129.0,1,4.0
carmolandia,129.0,1,4.0
paula candido,129.0,1,5.0
corrego fundo,129.0,1,3.0
alfredo marcondes,129.0,1,5.0
comercinho,129.0,1,5.0
grandes rios,128.99,2,5.0
castanheira,128.98000000000002,3,5.0
santa cruz do prata,128.9,2,4.5
brejetuba,128.89,1,5.0
poxoreu,128.57,2,5.0
sao domingos do maranhao,127.88999999999999,2,5.0
angelina,126.99,1,4.0
farol,126.99,1,3.0
corumba de goias,126.99,2,5.0
itagiba,126.89000000000001,2,3.5
jatauba,126.89000000000001,2,3.0
barao de cotegipe,126.88999999999999,2,5.0
jaborandi,126.29,3,4.0
piau,125.88999999999999,2,4.5
abdon batista,125.4,1,5.0
natividade da serra,125.0,1,5.0
mariano moro,125.0,1,4.0
charrua,125.0,1,5.0
tapurah,125.0,1,5.0
sao desiderio,125.0,1,4.0
inhauma,124.97999999999999,2,5.0
brejoes,124.9,1,5.0
carlos chagas,124.80000000000001,2,4.5
imbau,124.2,2,5.0
coracao de jesus,123.9,3,4.666666666666667
barreira,123.89,1,5.0
juscimeira,123.80000000000001,2,4.0
maquine,122.99,1,5.0
ibirapua,122.99,1,5.0
felipe guerra,122.99,1,5.0
sao nicolau,122.99,1,4.0
aurilandia,122.99,1,4.0
caetes,122.9,1,3.0
protasio alves,122.9,2,4.5
mascote,122.4,2,4.5
doutor ulysses,122.0,1,2.0
coronel martins,121.30000000000001,2,4.0
divinopolis do tocantins,120.99,1,4.0
mirante da serra,120.9,1,4.0
araguapaz,120.9,2,5.0
passa tempo,120.0,1,4.0
miranda do norte,120.0,1,5.0
pitanga de estrada,120.0,1,5.0
severiano melo,120.0,1,4.0
morro do ferro,120.0,1,5.0
nossa senhora de caravaggio,120.0,1,5.0
tacuru,120.0,1,5.0
biritinga,120.0,1,2.0
sao joao das missoes,119.99,2,5.0
santa cruz do piaui,119.99,1,5.0
erebango,119.99,1,4.0
nova araca,119.99,1,5.0
bela vista de minas,119.9,1,4.0
serranopolis de minas,119.9,1,5.0
sardoa,119.9,1,5.0
ipiranga de goias,119.9,1,5.0
bora,119.9,1,5.0
mucambo,119.9,1,4.0
vila nelita,119.9,2,4.333333333333333
wagner,119.9,1,4.0
aracitaba,119.80000000000001,2,3.0
areia,119.80000000000001,2,2.0
sacra familia do tingua,119.8,1,5.0
antunes,119.8,1,4.0
morro grande,119.8,1,5.0
silveira martins,119.8,1,5.0
jose boiteux,119.69999999999999,1,1.0
ferros,119.6,2,4.5
bonito de santa fe,119.6,1,5.0
mojui dos campos,119.59,2,5.0
central,119.5,1,5.0
saude,119.4,2,1.0
maiquinique,119.4,1,5.0
andrelandia,119.36,3,4.4
senador modestino goncalves,119.32,2,4.0
sede alvorada,119.0,1,5.0
meridiano,119.0,1,4.0
araguana,119.0,1,5.0
andre da rocha,119.0,1,5.0
campo alegre de minas,119.0,1,1.0
quinta do sol,118.99000000000001,3,3.6666666666666665
sao jose da boa vista,118.99,1,3.0
sao cristovao do sul,118.99,1,4.0
ibitiara,118.9,1,3.0
treviso,118.9,1,5.0
alpestre,118.9,1,4.0
guajara-mirim,118.89,3,4.333333333333333
dionisio,118.80000000000001,2,5.0
barro preto,118.8,1,5.0
barracao,118.47999999999999,3,3.0
jardim alegre,118.38000000000001,2,4.5
cerro negro,118.0,1,1.0
cerejeiras,117.99,1,5.0
monte alegre,117.99,2,2.3333333333333335
marcelino vieira,117.7,1,1.0
durande,117.49000000000001,2,4.5
sao pedro do iguacu,117.3,1,4.0
venda branca,117.3,1,5.0
rancho alegre d'oeste,117.3,1,4.0
sao geraldo do baguari,117.3,1,4.0
iretama,117.3,1,4.0
salto da divisa,116.98,2,2.5
senhora de oliveira,116.9,2,4.0
anastacio,116.9,2,5.0
chale,116.4,2,5.0
careacu,116.13,2,2.3333333333333335
quixelo,115.99,2,4.5
duere,115.9,1,4.0
coxilha,115.9,2,3.5
jaci,115.89,2,5.0
presidente kubitschek,115.42999999999999,2,3.0
luis correia,115.0,1,5.0
lagoinha do piaui,115.0,1,4.0
aparecida do rio negro,115.0,1,5.0
cruzeiro da fortaleza,114.9,2,4.0
pugmil,114.9,1,3.0
domiciano ribeiro,114.89,2,4.5
conceicao,114.49,2,4.0
luiz alves,114.0,2,3.5
jacinto,113.99,2,5.0
chapadinha,113.88,3,3.5
lagoa nova,113.80000000000001,2,4.5
alagoa nova,113.0,1,5.0
nova santa barbara,113.0,1,4.0
pedro gomes,113.0,1,5.0
aragoiania,112.9,1,4.0
estrela do indaia,112.80000000000001,2,5.0
presidente alves,112.61,2,5.0
neves paulista,112.58,3,4.0
jussara,112.28,4,3.25
cotipora,112.0,1,5.0
mariapolis,111.9,2,1.0
itagi,111.89000000000001,2,3.0
extremoz,111.78999999999999,2,3.5
manfrinopolis,111.0,1,4.0
lindolfo collor,110.9,1,5.0
caldeirao grande do piaui,110.0,1,4.0
lagoa,110.0,1,1.0
independencia,110.0,1,4.0
wenceslau guimaraes,110.0,1,5.0
umburatiba,109.99,1,5.0
arara,109.9,1,5.0
missi,109.9,1,5.0
ipiranga do sul,109.9,1,3.0
sao jose da tapera,109.9,1,5.0
caseiros,109.9,1,4.0
nova canaa paulista,109.89000000000001,2,3.0
sao francisco de assis,109.89,2,2.5
ocara,109.88999999999999,2,2.5
aiuaba,109.7,1,3.0
herveiras,109.0,1,5.0
japaraiba,108.9,1,5.0
arenopolis,108.9,1,4.0
francisco dumont,108.89,2,4.5
parana,108.88,2,5.0
tapirai,108.65,2,3.0
ajapi,108.0,1,4.0
itabirinha,108.0,1,5.0
picui,107.99,2,4.0
capitao,107.8,1,4.0
igaracu do tiete,107.69,4,4.75
liberdade,107.22999999999999,3,4.666666666666667
mombuca,107.13999999999999,3,3.3333333333333335
augustinopolis,107.0,1,5.0
santa maria do para,106.99,2,4.5
peritiba,106.9,2,3.5
agua comprida,106.9,2,4.5
anhembi,106.9,1,5.0
varjao de minas,105.8,2,2.5
itaueira,105.28,2,3.0
pombos,105.0,1,5.0
quatituba,105.0,1,5.0
colmeia,105.0,2,5.0
dois riachos,104.99,1,5.0
conrado,104.9,1,5.0
rinopolis,104.89,2,5.0
santo hipolito,104.4,1,3.0
divino de sao lourenco,103.97,1,5.0
lindoia do sul,103.9,1,3.0
crisolita,103.9,2,3.5
tamarana,103.9,2,1.0
california,103.8,2,2.5
pocoes de paineiras,102.89000000000001,1,5.0
pimenteiras,102.5,2,5.0
planura,102.16,2,5.0
governador lindenberg,101.97,2,4.0
guzolandia,101.62,1,4.0
braco do rio,101.49,2,3.5
sao bonifacio,101.0,1,4.0
aquidauana,100.8,3,5.0
itubera,100.73,3,4.75
oros,100.65,2,4.5
dom basilio,100.28,3,5.0
rubineia,100.0,1,1.0
fortaleza dos valos,100.0,1,1.0
inconfidentes,99.99000000000001,2,4.857142857142857
santa maria do herval,99.99,1,4.0
brasopolis,99.99,1,5.0
nazare da mata,99.99,1,4.0
banzae,99.99,1,3.0
bonito de minas,99.99,1,4.0
claro dos pocoes,99.99,1,4.0
mussurepe,99.99,1,4.0
tibau do sul,99.99,1,4.0
silvano,99.99,1,5.0
campo alegre de lourdes,99.99,1,5.0
santa clara d'oeste,99.99,1,4.0
japaratuba,99.99,1,4.0
barrocas,99.99,1,5.0
brejo,99.99,1,5.0
fragosos,99.99,1,4.0
umburanas,99.9,1,5.0
sao vitor,99.9,1,5.0
cajueiro,99.9,1,4.0
coronel pacheco,99.9,1,5.0
caridade,99.9,1,5.0
frei rogerio,99.9,1,5.0
nova timboteua,99.9,1,3.0
nova ubirata,99.9,1,5.0
novais,99.9,1,5.0
douradina,99.9,1,4.0
felisburgo,99.9,1,5.0
sao pedro do butia,99.9,1,3.0
orobo,99.9,1,5.0
olhos d'agua,99.9,1,4.0
rodolfo fernandes,99.89,2,3.0
getulina,99.80000000000001,2,3.5
zortea,99.80000000000001,2,4.0
alexandrita,99.8,1,1.0
vila flor,99.73,1,3.0
pindorama do tocantins,99.66,2,4.0
palhano,99.0,1,5.0
formosa da serra negra,99.0,1,4.0
paulistania,99.0,1,5.0
barra do rio azul,99.0,1,1.0
conceicao do almeida,99.0,1,4.0
anguera,99.0,1,5.0
varzea,98.99,1,5.0
varzelandia,98.89,2,4.0
sao felix do araguaia,98.8,1,5.0
gentio do ouro,98.7,1,5.0
sao pedro do sul,98.7,1,5.0
lago verde,98.0,1,5.0
governador mangabeira,98.0,1,4.0
jaguaribara,98.0,1,5.0
vermelho,98.0,1,5.0
aramina,97.9,1,1.0
sao jose do ribeirao,97.9,1,3.0
sitio do quinto,97.89,2,3.5
santo antonio do leverger,97.0,1,4.0
eugenio de castro,97.0,1,5.0
ananas,96.8,1,5.0
ingai,96.0,1,1.0
sao bras do suacui,95.99000000000001,2,5.0
benedito leite,95.9,1,4.0
aguas claras,95.8,1,5.0
planaltina de goias,95.6,2,5.0
ipiranga do norte,95.0,1,5.0
meruoca,95.0,2,3.0
sao benedito do rio preto,95.0,1,1.0
ferreiros,95.0,1,5.0
goiandira,94.9,1,5.0
gaviao peixoto,94.89,2,4.5
patrocinio do muriae,94.8,2,2.5
caracol,94.0,1,5.0
portelandia,93.99000000000001,2,4.5
entre rios do oeste,93.89,3,4.666666666666667
boa vista do gurupi,93.89,2,2.0
sao carlos do ivai,93.0,1,5.0
coronel macedo,92.9,2,5.0
vila pereira,92.8,1,5.0
aratiba,92.5,1,5.0
epitaciolandia,92.34,1,1.0
quevedos,90.9,2,1.5
novo itacolomi,90.0,1,2.0
senador la rocque,90.0,1,4.0
manaira,90.0,1,4.0
tapinas,89.99,1,2.0
palmopolis,89.99,1,5.0
conquista d'oeste,89.99,1,5.0
vitorinos,89.99,1,3.0
cajapio,89.99,1,5.0
pontes gestal,89.99,1,3.0
britania,89.99,1,4.0
peixe,89.99,1,4.0
brejo dos santos,89.99,1,5.0
paranapoema,89.99,1,5.0
marilena,89.99,1,5.0
contenda,89.9,1,4.0
coronel joao pessoa,89.9,1,5.0
estrela do sul,89.9,1,3.0
ilicinea,89.9,1,4.0
atilio vivacqua,89.9,1,1.0
itabi,89.9,1,3.0
coronel sapucaia,89.9,1,5.0
sao jorge d'oeste,89.9,1,4.0
vargem grande do soturno,89.9,1,3.0
lamim,89.9,1,5.0
santa leopoldina,89.9,1,3.0
jaupaci,89.9,1,5.0
cujubim,89.9,1,5.0
braunas,89.9,1,3.0
rancho alegre,89.9,1,5.0
redencao da serra,89.9,1,5.0
retirolandia,89.9,1,5.0
machados,89.9,1,5.0
pedras altas,89.9,1,4.0
riversul,89.9,1,4.0
guapirama,89.9,1,5.0
coite do noia,89.9,1,4.0
sao jorge do patrocinio,89.9,2,5.0
mogi-mirim,89.8,2,4.5
macaubal,89.8,1,1.0
capela nova,89.77,1,2.0
fonseca,89.65,1,5.0
atalaia,89.58,1,3.0
aguas mornas,89.15,1,5.0
taparuba,89.0,1,5.0
general camara,89.0,1,4.0
vanini,89.0,1,5.0
aquidaba,89.0,1,5.0
lucena,89.0,1,4.0
coronel domingos soares,89.0,1,5.0
arapua,89.0,1,5.0
antonio pereira,88.99000000000001,2,3.5
alto alegre do maranhao,88.9,1,5.0
sao pedro do turvo,88.9,2,3.5
xexeu,87.5,1,5.0
carmopolis,87.31,2,3.0
uniao de minas,87.09,3,3.0
coqueiro baixo,86.99,2,4.5
pato bragado,86.69999999999999,2,4.0
varzea nova,86.0,1,5.0
sao mamede,86.0,1,5.0
moncao,85.99,1,5.0
vitoria do jari,85.95,1,4.0
novo brasil,85.9,1,4.0
bom jesus da penha,85.89,2,5.0
vila nova,85.47,2,4.5
piquerobi,85.0,1,5.0
cotegipe,84.99,1,2.0
janduis,84.99,1,2.0
lagoa do piaui,84.99,1,5.0
vila nova do sul,84.99,1,5.0
montadas,84.99,1,2.0
entre folhas,84.99,1,5.0
nova esperanca do sudoeste,84.99,1,4.0
major porto,84.99,1,4.0
santo antonio das queimadas,84.99,1,5.0
perola independente,84.9,1,5.0
santa brigida,84.9,1,5.0
serra branca,84.9,1,4.0
itaguaru,84.89,2,5.0
guarda-mor,83.9,2,4.5
senador salgado filho,83.8,1,5.0
turvania,83.7,2,5.0
ouro verde de goias,82.9,1,5.0
tres forquilhas,82.8,1,4.0
riachinho,82.34,2,5.0
santa salete,81.99,1,5.0
pedra branca,81.88,3,3.3333333333333335
candido rodrigues,81.78999999999999,4,5.0
sinimbu,81.78,2,3.0
assare,81.0,1,5.0
barrolandia,80.99,2,5.0
piata,80.97999999999999,2,3.6666666666666665
bias fortes,80.9,2,4.5
ouro verde de minas,80.78999999999999,2,3.5
assuncao,80.0,1,1.0
perobal,80.0,1,5.0
monte alegre de sergipe,80.0,1,5.0
nossa senhora de lourdes,79.99,1,5.0
barao do triunfo,79.99,1,4.0
ewbank da camara,79.99,1,5.0
frutuoso gomes,79.99,1,5.0
cha de alegria,79.99,1,4.0
coronel freitas,79.99,1,3.0
iaras,79.99,1,5.0
materlandia,79.98,2,4.5
monte belo do sul,79.98,1,5.0
ubirajara,79.9,1,5.0
filadelfia,79.9,1,5.0
vargem grande,79.9,1,5.0
campo azul,79.9,1,5.0
santa luzia do parua,79.9,1,1.0
andarai,79.9,1,5.0
rio dos indios,79.9,1,5.0
paraju,79.9,1,2.0
ponto belo,79.9,1,5.0
querencia do norte,79.9,1,4.0
olaria,79.9,1,5.0
novo lino,79.9,1,5.0
dezesseis de novembro,79.9,1,4.0
santana da boa vista,79.89,2,4.5
elisio medrado,79.82,2,4.5
praia norte,79.0,1,3.0
santa rita da floresta,79.0,1,4.0
nantes,79.0,1,5.0
teresina de goias,79.0,1,4.0
sao joaquim do monte,79.0,1,3.0
banabuiu,79.0,1,5.0
divinopolis de goias,79.0,1,5.0
rincao,79.0,1,1.0
vargem,78.8,2,2.0
aurora do para,78.0,1,5.0
almas,78.0,1,4.0
inhuma,78.0,1,3.0
santo antonio do aventureiro,77.99,1,4.0
sao jose do inhacora,77.99,1,5.0
figueiropolis d'oeste,77.98,2,5.0
cristinapolis,77.9,1,5.0
paripiranga,77.71000000000001,2,5.0
alagoa,77.68,1,3.0
juvenilia,77.47999999999999,2,5.0
suzanapolis,76.9,1,5.0
augusto pestana,76.88,2,2.5
deodapolis,76.8,2,4.0
antonina do norte,76.8,1,1.0
bras pires,76.8,2,4.5
campo do brito,76.8,1,5.0
brasilandia de minas,76.25,1,1.0
aracatu,75.99,1,4.0
ibateguara,75.9,2,3.0
pirapo,75.27,1,5.0
jaraguari,75.0,2,3.5
nova guataporanga,75.0,1,4.0
jerico,75.0,1,5.0
felixlandia,75.0,1,4.0
guatapara,75.0,1,5.0
vargem alegre,74.99,1,5.0
dom cavati,74.99,1,2.0
cassia dos coqueiros,74.9,1,4.0
lagoa dos tres cantos,74.9,1,4.0
frei gaspar,74.9,1,5.0
nacip raydan,74.9,1,3.0
pedro ii,74.9,1,3.0
porto acre,74.9,1,5.0
espigao,74.89,2,5.0
adustina,74.8,1,5.0
alto alegre do iguacu,74.69999999999999,2,4.666666666666667
adrianopolis,73.9,1,5.0
santo antonio do palma,73.89,2,4.0
joselandia,73.35,1,5.0
monte formoso,72.99,2,5.0
pedra do indaia,72.99,1,4.0
itarema,72.9,1,3.0
mato rico,72.9,1,5.0
cacaulandia,72.9,1,5.0
avelino lopes,72.89,2,4.5
arraial d ajuda,72.62,1,4.0
serra azul,72.5,1,1.0
salobro,72.2,1,5.0
matoes,72.0,1,4.0
piripa,71.99000000000001,2,5.0
termas de ibira,71.9,1,5.0
bom retiro,70.0,1,5.0
taquarucu do sul,70.0,1,5.0
itanhanga,69.99,1,5.0
ravena,69.99,1,5.0
anaurilandia,69.99,1,5.0
juripiranga,69.99,1,5.0
cipo-guacu,69.99,1,4.0
piratini,69.9,1,5.0
florida,69.9,1,5.0
macuco,69.9,1,4.0
sao francisco do gloria,69.9,1,1.0
formosa do oeste,69.9,1,1.0
nova padua,69.9,1,5.0
ministro andreazza,69.9,1,5.0
glaura,69.9,1,3.0
itutinga,69.9,1,5.0
vila reis,69.9,1,4.0
moeda,69.9,1,5.0
morro do pilar,69.9,1,5.0
laranja da terra,69.9,1,4.0
boquira,69.9,1,4.0
onda verde,69.81,1,4.0
igarape-acu,69.0,1,4.0
anhandui,69.0,1,5.0
cascalho rico,69.0,1,5.0
lagoa de sao francisco,68.99,1,5.0
guarani das missoes,68.66,2,3.5
ilha dos valadares,67.99,1,5.0
valao do barro,67.1,1,4.0
conselheiro mairinck,67.0,1,5.0
buritizal,66.99,2,5.0
rio doce,66.0,1,4.0
angicos,65.99,1,4.0
santo inacio,65.9,1,4.0
bertopolis,65.9,1,4.0
capitao eneas,65.6,1,5.0
serra dos dourados,65.0,1,5.0
ribeiropolis,65.0,1,5.0
goncalves dias,65.0,1,5.0
paranapua,64.99000000000001,2,3.0
alianca,64.99,1,4.0
itaquitinga,64.89,2,4.0
matriz de camaragibe,64.0,1,5.0
sao jorge,63.99,1,5.0
passa tres,63.85,2,4.5
anage,63.8,1,5.0
guairaca,63.8,1,1.0
cristopolis,63.41,2,3.5
garruchos,62.9,1,2.0
terenos,62.89,1,4.0
pedro velho,61.99,1,5.0
tapera,61.8,1,5.0
ibipeba,61.7,1,1.0
muquem do sao francisco,61.32,2,5.0
pontalinda,60.8,2,4.5
taiacu,60.5,1,5.0
guarapua,60.0,1,5.0
pavao,60.0,1,5.0
novo machado,59.99,1,4.0
camacho,59.99,1,3.0
lagoa dos patos,59.9,1,5.0
messias targino,59.9,1,5.0
santa rita do itueto,59.9,1,5.0
brasilandia,59.9,1,5.0
sao domingos das dores,59.9,1,5.0
padre paraiso,59.9,1,5.0
palmares paulista,59.9,1,5.0
mocajuba,59.9,1,4.0
rainha do mar,59.9,1,1.0
pinhotiba,59.9,1,5.0
buriti do tocantins,59.9,1,5.0
sarutaia,59.9,1,5.0
pedranopolis,59.9,1,4.0
sao miguel do cambui,59.9,1,5.0
oleo,59.9,1,5.0
cerrito,59.9,1,5.0
porto lucena,59.89,1,4.0
sao mateus de minas,59.88,1,5.0
salmourao,59.879999999999995,2,3.5
campo florido,59.8,1,4.0
brasileia,59.699999999999996,1,5.0
jacuizinho,59.54,1,5.0
galvao,59.5,1,4.0
novo mundo,59.15,1,5.0
jamaica,59.0,1,5.0
lamarao,59.0,1,2.0
queixada,59.0,1,3.0
rio rufino,59.0,1,5.0
paineiras,58.99,1,1.0
uruburetama,58.99,1,4.0
anhumas,58.99,1,5.0
cairu,58.99,1,5.0
nova america da colina,58.99,1,5.0
croata,58.99,1,5.0
palmeirinha,58.919999999999995,2,5.0
castro alves,58.9,2,3.0
porto amazonas,58.79,2,5.0
matelandia,57.980000000000004,2,5.0
sonora,57.98,2,5.0
itacoatiara,57.98,1,1.0
bacaxa,57.9,1,4.0
barra do jacare,57.9,1,5.0
caem,57.9,1,5.0
rubelita,57.89,1,5.0
santa cecilia do pavao,56.99,1,4.0
varzea do poco,56.99,1,4.0
itaara,56.99,1,5.0
condeuba,56.99,1,5.0
iacri,56.98,2,4.0
sao joao do sobrado,55.92,1,5.0
berilo,55.9,1,4.0
campo do tenente,55.9,1,1.0
jaguaracu,55.9,1,5.0
dom macedo costa,55.9,1,5.0
itamira,55.9,2,5.0
arapoema,55.9,1,5.0
taperuaba,55.49,1,5.0
balbinos,55.32,1,5.0
novo cabrais,55.0,1,5.0
salinas da margarida,55.0,1,5.0
tocos do moji,55.0,1,5.0
porto murtinho,55.0,1,5.0
alto sao joao,54.99,1,5.0
amargosa,54.99,1,5.0
pereiras,54.99,1,5.0
canaa,54.99,1,4.0
itapiuna,54.980000000000004,2,5.0
carnaiba do sertao,54.98,1,5.0
sete de setembro,54.9,1,5.0
pouso novo,54.9,1,5.0
nossa senhora das gracas,54.8,2,4.5
monsenhor paulo,53.99,1,4.0
sento se,53.99,1,5.0
santana do itarare,53.9,1,4.0
angelica,53.9,1,5.0
cajuri,53.9,1,5.0
brazabrantes,53.5,2,4.5
presidente nereu,52.99,1,2.0
nova boa vista,52.9,1,4.0
gramado xavier,52.9,1,4.0
cerro grande,52.9,1,5.0
ibirataia,52.8,2,5.0
sao thome das letras,52.8,2,3.5
piacatu,51.19,1,5.0
nova america,51.0,1,5.0
pacotuba,50.9,1,5.0
pedra lavrada,50.0,1,5.0
padre gonzales,50.0,1,5.0
serra do salitre,49.99,1,5.0
nova roma,49.99,1,5.0
mossamedes,49.99,1,5.0
bandeirantes d'oeste,49.99,1,5.0
pratapolis,49.99,1,5.0
cocos,49.99,1,5.0
amparo da serra,49.95,1,2.0
almirante tamandare do sul,49.9,1,4.0
maribondo,49.9,1,5.0
guaraquecaba,49.9,1,5.0
rio dos cedros,49.9,1,5.0
caparao,49.9,1,5.0
quilometro 14 do mutum,49.9,1,5.0
pureza,49.9,1,5.0
miradouro,49.9,1,5.0
santana de pirapama,49.9,1,2.0
palmeira d oeste,49.9,1,5.0
chorrocho,49.9,1,4.0
murici,49.9,1,4.0
santa quiteria do maranhao,49.9,1,3.0
juruti,49.9,1,5.0
ceilandia,49.9,1,5.0
selbach,49.9,1,4.0
